157	4738.955465	-13258.832192	-8519.876726
158	4796.466923	-13315.997127	-8519.530203
159	4838.071594	-13358.308537	-8520.236944
160	4856.941101	-13377.939201	-8520.998100
161	4852.738364	-13374.435076	-8521.696712
162	4832.243557	-13354.431075	-8522.187518
163	4801.463529	-13323.311824	-8521.848295
164	4769.628619	-13291.265373	-8521.636753
165	4752.239845	-13273.934324	-8521.694479
166	4750.299922	-13271.184618	-8520.884696
167	4756.287927	-13276.708214	-8520.420287
168	4774.876944	-13295.860665	-8520.983722
169	4801.267347	-13321.980643	-8520.713296
170	4823.978687	-13344.910790	-8520.932103
171	4840.550419	-13361.871616	-8521.321197
172	4851.772170	-13373.264393	-8521.492223
173	4859.734399	-13381.427945	-8521.693546
174	4858.448734	-13379.338034	-8520.889299
175	4842.503410	-13363.075124	-8520.571714
176	4823.244007	-13344.022529	-8520.778522
177	4816.111193	-13337.645414	-8521.534221
178	4815.353357	-13336.297015	-8520.943658
179	4797.856230	-13317.871168	-8520.014938
180	4765.943951	-13286.353132	-8520.409182
181	4749.331614	-13270.830361	-8521.498748
182	4759.417063	-13280.508728	-8521.091665
183	4775.328128	-13295.394144	-8520.066016
184	4785.139828	-13305.241555	-8520.101727
185	4795.835548	-13316.224899	-8520.389350
186	4811.387614	-13331.731388	-8520.343774
187	4834.672453	-13355.166853	-8520.494400
188	4868.340057	-13389.329833	-8520.989775
189	4903.190604	-13424.097554	-8520.906950
190	4922.430312	-13443.427953	-8520.997641
191	4915.644485	-13436.730448	-8521.085963
192	4879.803225	-13400.702767	-8520.899542
193	4829.809457	-13351.185544	-8521.376087
194	4789.150439	-13310.435054	-8521.284615
195	4773.229349	-13294.445720	-8521.216372
196	4780.576852	-13301.098030	-8520.521178
197	4791.811538	-13311.563450	-8519.751912
198	4798.584911	-13318.864443	-8520.279532
199	4798.801772	-13319.046941	-8520.245169
200	4643.363479	-13315.492243	-8672.128764
201	4647.685136	-13319.779362	-8672.094227
202	4668.473992	-13341.129722	-8672.655729
203	4701.619196	-13374.321083	-8672.701886
204	4720.994135	-13393.043372	-8672.049237
205	4715.281934	-13387.242144	-8671.960210
206	4706.276302	-13379.124140	-8672.847838
207	4712.795867	-13386.070284	-8673.274416
208	4729.442578	-13402.476820	-8673.034242
209	4733.335322	-13405.062950	-8671.727627
210	4718.315987	-13389.773639	-8671.457652
211	4706.130202	-13378.092891	-8671.962689
212	4707.933271	-13379.738542	-8671.805271
213	4710.225163	-13381.396249	-8671.171086
214	4700.390402	-13371.409978	-8671.019576
215	4680.381403	-13351.537515	-8671.156112
216	4656.881874	-13328.048849	-8671.166975
217	4634.496665	-13305.455118	-8670.958453
218	4628.477130	-13300.669282	-8672.192152
219	4656.697996	-13330.133516	-8673.435520
220	4708.913482	-13382.825470	-8673.911989
221	4753.890811	-13427.631564	-8673.740753
222	4758.886051	-13431.634314	-8672.748263
223	4723.393746	-13396.155380	-8672.761634
224	4683.777096	-13357.281212	-8673.504116
225	4663.640673	-13336.504295	-8672.863622
226	4664.952161	-13337.487393	-8672.535232
227	4685.300869	-13357.958622	-8672.657753
228	4705.780680	-13377.873218	-8672.092539
229	4704.633405	-13376.350524	-8671.717118
230	4687.731042	-13359.947223	-8672.216181
231	4683.864414	-13357.228580	-8673.364167
232	4712.016000	-13385.887243	-8673.871243
233	4761.689133	-13435.303136	-8673.614004
234	4806.685138	-13479.982629	-8673.297491
235	4815.303763	-13487.902391	-8672.598628
236	4783.991660	-13457.550682	-8673.559023
237	4732.632309	-13406.351169	-8673.718860
238	4679.232142	-13352.673203	-8673.441062
239	4647.154933	-13320.731393	-8673.576459
240	4652.837227	-13326.401370	-8673.564143
241	4691.543763	-13365.190397	-8673.646634
242	4742.879429	-13416.618071	-8673.738642
243	4776.752483	-13449.856827	-8673.104343
244	4784.364530	-13458.010046	-8673.645515
245	4780.769502	-13455.028151	-8674.258649
246	4762.200347	-13435.010467	-8672.810119
247	4730.572789	-13403.297044	-8672.724255
248	4717.209656	-13391.093145	-8673.883490
249	4728.412184	-13401.921566	-8673.509382
250	4741.114343	-13413.977905	-8672.863562
251	4735.486825	-13407.581500	-8672.094674
252	4710.379100	-13382.179278	-8671.800177
253	4693.553693	-13366.314946	-8672.761252
254	4701.620878	-13374.197944	-8672.577066
255	4718.155797	-13390.032596	-8671.876799
256	4724.056414	-13396.059859	-8672.003445
257	4710.501824	-13382.025249	-8671.523425
258	4688.440360	-13360.222085	-8671.781725
259	4692.896629	-13365.947491	-8673.050862
260	4724.370017	-13396.656906	-8672.286890
261	4747.037563	-13418.641180	-8671.603617
262	4744.255670	-13415.761710	-8671.506039
263	4731.319170	-13403.903931	-8672.584761
264	4731.831552	-13405.198549	-8673.366996
265	4743.910116	-13416.923824	-8673.013707
266	4750.638509	-13423.247797	-8672.609287
267	4746.886750	-13419.800382	-8672.913632
268	4735.318284	-13408.112328	-8672.794045
269	4731.732654	-13405.384529	-8673.651875
270	4742.959559	-13416.954806	-8673.995247
271	4748.424885	-13421.773565	-8673.348680
272	4723.512002	-13396.221399	-8672.709397
273	4678.045503	-13351.781931	-8673.736428
274	4640.605415	-13315.141225	-8674.535810
275	4620.650093	-13294.739963	-8674.089870
276	4619.687883	-13293.583718	-8673.895835
277	4642.430959	-13316.367141	-8673.936182
278	4679.668609	-13353.176414	-8673.507805
279	4715.804613	-13389.244684	-8673.440071
280	4740.078115	-13413.911395	-8673.833279
281	4742.674765	-13416.421915	-8673.747150
282	4723.192654	-13396.924043	-8673.731389
283	4706.599150	-13381.339110	-8674.739960
284	4715.917362	-13391.013551	-8675.096188
285	4738.781978	-13412.760765	-8673.978788
286	4754.778672	-13428.434530	-8673.655857
287	4760.496208	-13434.076018	-8673.579810
288	4760.483982	-13434.219048	-8673.735066
289	4764.884690	-13438.823907	-8673.939216
290	4777.937441	-13451.801533	-8673.864092
291	4795.374065	-13468.786827	-8673.412762
292	4810.578860	-13483.692609	-8673.113749
293	4821.953012	-13495.158158	-8673.205147
294	4824.862833	-13497.668677	-8672.805844
295	4812.937708	-13485.209122	-8672.271413
296	4787.020990	-13459.055433	-8672.034443
297	4750.407986	-13421.938856	-8671.530869
298	4714.933033	-13387.021558	-8672.088525
299	4698.295505	-13370.987502	-8672.691997
300	4603.194738	-13376.214192	-8773.019454
301	4623.070884	-13396.063461	-8772.992577
302	4641.472314	-13413.825112	-8772.352797
303	4650.307256	-13422.628948	-8772.321692
304	4663.040862	-13436.193232	-8773.152371
305	4686.409058	-13459.664114	-8773.255057
306	4708.981048	-13481.967880	-8772.986831
307	4718.640386	-13491.457092	-8772.816706
308	4712.994235	-13485.908352	-8772.914117
309	4692.398859	-13464.813829	-8772.414970
310	4661.055678	-13433.371360	-8772.315682
311	4637.436695	-13409.773241	-8772.336546
312	4641.601411	-13413.980879	-8772.379468
313	4685.560071	-13458.420468	-8772.860396
314	4748.933122	-13521.244741	-8772.311618
315	4799.094955	-13571.718905	-8772.623950
316	4819.945159	-13592.895817	-8772.950658
317	4804.548342	-13577.739736	-8773.191393
318	4764.368652	-13538.082395	-8773.713743
319	4718.629243	-13492.893028	-8774.263784
320	4680.331565	-13454.275705	-8773.944141
321	4655.649990	-13428.865936	-8773.215946
322	4657.048026	-13430.459328	-8773.411302
323	4674.795750	-13447.065302	-8772.269552
324	4690.549177	-13462.900311	-8772.351134
325	4699.822361	-13472.633330	-8772.810969
326	4699.211657	-13472.341293	-8773.129636
327	4690.987895	-13464.708113	-8773.720217
328	4685.314961	-13459.992481	-8774.677519
329	4683.335450	-13458.017404	-8774.681954
330	4675.415293	-13449.847668	-8774.432375
331	4664.495529	-13439.220862	-8774.725334
332	4657.913263	-13432.259134	-8774.345871
333	4661.199346	-13435.568753	-8774.369408
334	4673.364028	-13447.380302	-8774.016274
335	4674.706143	-13447.917926	-8773.211783
336	4652.538931	-13425.572177	-8773.033247
337	4611.565208	-13384.262022	-8772.696814
338	4574.599274	-13348.052460	-8773.453186
339	4566.225084	-13340.206869	-8773.981785
340	4583.432811	-13357.173082	-8773.740271
341	4606.751987	-13380.019233	-8773.267245
342	4622.826209	-13395.856754	-8773.030545
343	4630.315290	-13403.165433	-8772.850143
344	4632.312263	-13404.750737	-8772.438475
345	4634.819908	-13406.890277	-8772.070368
346	4649.857511	-13422.343529	-8772.486018
347	4680.371777	-13453.131249	-8772.759472
348	4696.991553	-13468.321506	-8771.329954
349	4685.227702	-13456.986233	-8771.758531
350	4671.193902	-13444.133762	-8772.939859
351	4675.952583	-13449.235155	-8773.282572
352	4703.250020	-13476.597985	-8773.347965
353	4741.360744	-13514.746450	-8773.385706
354	4766.735746	-13539.454914	-8772.719168
355	4757.446867	-13529.893015	-8772.446149
356	4725.269701	-13498.441267	-8773.171566
357	4696.062961	-13469.281572	-8773.218611
358	4695.085152	-13469.269126	-8774.183973
359	4720.619704	-13493.957544	-8773.337840
360	4733.279087	-13504.798812	-8771.519725
361	4732.531116	-13505.297300	-8772.766184
362	4736.308718	-13509.331252	-8773.022534
363	4732.939756	-13505.260152	-8772.320396
364	4718.767170	-13491.377645	-8772.610474
365	4708.312899	-13481.709519	-8773.396620
366	4704.481034	-13477.772229	-8773.291195
367	4698.378100	-13471.492130	-8773.114030
368	4687.267377	-13460.546477	-8773.279100
369	4672.636200	-13445.945291	-8773.309091
370	4650.062476	-13422.676479	-8772.614003
371	4628.559405	-13401.599791	-8773.040387
372	4626.245606	-13399.591962	-8773.346356
373	4643.535371	-13416.588901	-8773.053530
374	4672.841516	-13446.034092	-8773.192576
375	4703.631699	-13476.761929	-8773.130230
376	4720.295991	-13493.279068	-8772.983078
377	4715.815699	-13488.821332	-8773.005633
378	4697.365715	-13470.915011	-8773.549296
379	4670.656242	-13444.030608	-8773.374366
380	4637.008173	-13410.200070	-8773.191897
381	4617.085885	-13391.455582	-8774.369697
382	4629.562838	-13404.329039	-8774.766201
383	4664.931282	-13439.502317	-8774.571034
384	4710.006897	-13485.393423	-8775.386527
385	4742.434054	-13517.512024	-8775.077969
386	4738.276522	-13513.269143	-8774.992621
387	4701.764402	-13477.056539	-8775.292137
388	4653.004920	-13428.402623	-8775.397703
389	4614.132992	-13389.772223	-8775.639231
390	4598.859646	-13374.281146	-8775.421500
391	4608.791137	-13384.087417	-8775.296280
392	4638.484544	-13413.774405	-8775.289862
393	4666.494191	-13440.689960	-8774.195769
394	4674.427594	-13448.099880	-8773.672286
395	4668.811819	-13443.072690	-8774.260871
396	4657.700654	-13432.039092	-8774.338439
397	4639.255122	-13413.366651	-8774.111529
398	4623.952293	-13398.510553	-8774.558261
399	4628.577134	-13403.780203	-8775.203068
400	4584.935093	-13424.395654	-8839.460560
401	4604.222938	-13442.858323	-8838.635385
402	4610.086528	-13448.130460	-8838.043932
403	4601.788368	-13439.235483	-8837.447115
404	4585.814526	-13422.637353	-8836.822827
405	4574.174570	-13410.846062	-8836.671492
406	4581.330694	-13418.353361	-8837.022667
407	4604.856260	-13441.452906	-8836.596646
408	4630.528427	-13467.172477	-8836.644050
409	4651.182952	-13488.015706	-8836.832754
410	4666.838587	-13504.708798	-8837.870212
411	4671.350583	-13509.343394	-8837.992810
412	4648.942997	-13486.895342	-8837.952345
413	4607.492594	-13445.917012	-8838.424418
414	4574.757357	-13414.049458	-8839.292101
415	4567.209789	-13406.378469	-8839.168680
416	4586.232958	-13426.074539	-8839.841582
417	4624.125646	-13463.792586	-8839.666940
418	4657.359664	-13496.254834	-8838.895170
419	4676.639146	-13515.733032	-8839.093885
420	4684.547312	-13524.058242	-8839.510930
421	4671.629006	-13510.314446	-8838.685440
422	4635.751912	-13474.329149	-8838.577237
423	4601.835939	-13441.078097	-8839.242158
424	4585.053245	-13423.907028	-8838.853783
425	4586.579264	-13425.313278	-8838.734014
426	4604.061869	-13442.529388	-8838.467520
427	4626.296433	-13464.211792	-8837.915359
428	4643.630031	-13481.317920	-8837.687889
429	4654.675876	-13492.299303	-8837.623427
430	4660.711877	-13498.352174	-8837.640297
431	4663.484384	-13501.222657	-8837.738274
432	4662.236132	-13500.006599	-8837.770467
433	4655.270429	-13492.763874	-8837.493445
434	4650.613039	-13488.466961	-8837.853923
435	4656.816272	-13494.524981	-8837.708709
436	4668.188717	-13505.323964	-8837.135248
437	4677.883051	-13514.860880	-8836.977828
438	4681.811358	-13518.841048	-8837.029690
439	4675.554990	-13512.959882	-8837.404892
440	4655.794936	-13493.066726	-8837.271790
441	4625.609736	-13462.757192	-8837.147456
442	4604.681288	-13442.344941	-8837.663653
443	4604.845004	-13442.418336	-8837.573332
444	4619.839610	-13456.957325	-8837.117715
445	4648.764734	-13486.622761	-8837.858026
446	4689.996694	-13528.238153	-8838.241460
447	4720.415898	-13558.262566	-8837.846668
448	4720.733174	-13558.238448	-8837.505274
449	4700.982478	-13539.424194	-8838.441716
450	4681.450763	-13520.419850	-8838.969087
451	4663.633223	-13502.301670	-8838.668447
452	4649.273643	-13488.169056	-8838.895413
453	4646.643511	-13485.823449	-8839.179938
454	4657.407314	-13496.602987	-8839.195673
455	4673.310390	-13512.069976	-8838.759586
456	4680.052371	-13518.036411	-8837.984040
457	4672.440548	-13510.198311	-8837.757763
458	4655.883161	-13493.000461	-8837.117301
459	4641.133294	-13478.233655	-8837.100361
460	4643.719411	-13481.102464	-8837.383053
461	4659.855573	-13497.476697	-8837.621125
462	4664.924904	-13502.289710	-8837.364806
463	4635.671408	-13472.814987	-8837.143579
464	4581.160727	-13418.699616	-8837.538889
465	4538.547403	-13377.110433	-8838.563030
466	4531.651268	-13370.057026	-8838.405758
467	4549.765288	-13387.007979	-8837.242691
468	4584.278243	-13421.501248	-8837.223004
469	4637.714281	-13475.578872	-8837.864591
470	4688.036520	-13525.218777	-8837.182257
471	4711.654852	-13548.917029	-8837.262177
472	4711.163894	-13549.091210	-8837.927316
473	4692.145866	-13529.761816	-8837.615950
474	4663.003949	-13500.659310	-8837.655361
475	4642.554231	-13480.565110	-8838.010879
476	4633.381455	-13470.458683	-8837.077228
477	4630.004429	-13466.695953	-8836.691525
478	4636.482941	-13473.032809	-8836.549867
479	4655.793154	-13492.629690	-8836.836537
480	4679.557337	-13516.379070	-8836.821733
481	4683.930267	-13520.307102	-8836.376835
482	4653.862942	-13489.584704	-8835.721763
483	4612.679751	-13449.605610	-8836.925860
484	4600.866028	-13438.839454	-8837.973427
485	4617.569168	-13455.086176	-8837.517008
486	4629.590574	-13466.177637	-8836.587063
487	4608.971668	-13444.814609	-8835.842941
488	4567.595933	-13404.296396	-8836.700463
489	4544.734089	-13382.723219	-8837.989130
490	4559.763020	-13397.737262	-8837.974242
491	4602.992553	-13440.729322	-8837.736769
492	4655.055009	-13492.741235	-8837.686226
493	4686.484968	-13524.049705	-8837.564737
494	4690.285282	-13528.700586	-8838.415304
495	4681.471406	-13520.756710	-8839.285304
496	4672.264628	-13511.641495	-8839.376867
497	4661.761694	-13500.617612	-8838.855918
498	4643.614875	-13481.823875	-8838.209000
499	4614.304974	-13451.877729	-8837.572756
500	4526.777001	-13421.889900	-8895.112899
501	4516.986271	-13412.504606	-8895.518335
502	4534.960265	-13430.638420	-8895.678155
503	4571.890775	-13467.861969	-8895.971194
504	4606.676597	-13502.363284	-8895.686687
505	4619.587010	-13515.299651	-8895.712641
506	4608.558108	-13504.454270	-8895.896162
507	4586.391492	-13482.784833	-8896.393341
508	4574.614041	-13471.754221	-8897.140180
509	4582.478182	-13479.856645	-8897.378463
510	4598.210573	-13495.156030	-8896.945457
511	4604.245504	-13500.768428	-8896.522924
512	4594.906394	-13491.639509	-8896.733116
513	4573.914990	-13470.758015	-8896.843026
514	4550.816338	-13447.913171	-8897.096833
515	4534.076186	-13430.864835	-8896.788649
516	4522.588130	-13418.529572	-8895.941441
517	4518.282596	-13413.906083	-8895.623488
518	4535.717485	-13432.022159	-8896.304675
519	4575.776409	-13471.921570	-8896.145161
520	4620.816974	-13517.115078	-8896.298104
521	4644.426333	-13540.108465	-8895.682132
522	4626.494132	-13521.915915	-8895.421782
523	4584.965455	-13481.198315	-8896.232860
524	4548.280176	-13444.365277	-8896.085101
525	4530.141788	-13425.689437	-8895.547649
526	4537.654445	-13433.188479	-8895.534034
527	4567.974610	-13463.782054	-8895.807445
528	4604.035930	-13499.877819	-8895.841889
529	4622.426705	-13517.825565	-8895.398859
530	4616.569589	-13511.837783	-8895.268194
531	4603.784953	-13499.606156	-8895.821203
532	4602.060302	-13498.242100	-8896.181798
533	4608.278095	-13504.227695	-8895.949600
534	4616.340927	-13512.431379	-8896.090452
535	4631.026853	-13527.283501	-8896.256649
536	4655.980565	-13552.450886	-8896.470322
537	4680.221630	-13576.236412	-8896.014782
538	4689.220839	-13585.030420	-8895.809581
539	4687.911354	-13584.624249	-8896.712895
540	4682.799239	-13579.466330	-8896.667092
541	4670.624197	-13567.210212	-8896.586015
542	4656.834343	-13553.834289	-8896.999946
543	4645.670453	-13542.709026	-8897.038573
544	4634.351268	-13531.008933	-8896.657665
545	4626.460793	-13523.330558	-8896.869765
546	4625.674333	-13522.398105	-8896.723772
547	4626.327544	-13523.089913	-8896.762369
548	4626.239335	-13523.122045	-8896.882709
549	4624.613055	-13521.636876	-8897.023821
550	4619.591146	-13516.436637	-8896.845491
551	4612.548849	-13509.748211	-8897.199362
552	4608.320970	-13505.576018	-8897.255048
553	4604.408278	-13501.250227	-8896.841949
554	4605.771884	-13503.141965	-8897.370081
555	4616.280609	-13513.860367	-8897.579758
556	4623.718567	-13521.055109	-8897.336543
557	4614.471607	-13511.515172	-8897.043565
558	4585.051482	-13481.360044	-8896.308561
559	4557.236168	-13453.875584	-8896.639416
560	4562.432400	-13459.589774	-8897.157374
561	4596.924025	-13493.550876	-8896.626851
562	4629.180533	-13525.008444	-8895.827910
563	4647.522050	-13544.085842	-8896.563792
564	4662.145517	-13559.431040	-8897.285523
565	4671.698191	-13568.679624	-8896.981433
566	4662.111672	-13558.149893	-8896.038221
567	4629.837136	-13525.407278	-8895.570142
568	4595.343146	-13491.501426	-8896.158280
569	4578.794322	-13475.084588	-8896.290266
570	4577.624342	-13473.628873	-8896.004531
571	4581.097106	-13476.881361	-8895.784255
572	4579.378529	-13475.207707	-8895.829178
573	4578.846861	-13475.451984	-8896.605122
574	4590.936117	-13488.151526	-8897.215408
575	4610.252467	-13507.015980	-8896.763513
576	4616.756968	-13512.603587	-8895.846619
577	4606.636349	-13502.379724	-8895.743375
578	4596.105444	-13492.480922	-8896.375478
579	4598.601835	-13495.454126	-8896.852290
580	4605.301196	-13501.823418	-8896.522222
581	4600.993028	-13497.269053	-8896.276025
582	4586.263510	-13482.531441	-8896.267930
583	4573.238702	-13469.768843	-8896.530141
584	4574.429065	-13471.124498	-8896.695434
585	4589.564193	-13486.298595	-8896.734402
586	4604.238267	-13500.124276	-8895.886009
587	4605.089941	-13500.374699	-8895.284758
588	4599.455630	-13494.831715	-8895.376085
589	4597.316244	-13492.544786	-8895.228542
590	4601.293989	-13496.515297	-8895.221308
591	4613.290417	-13508.883887	-8895.593470
592	4629.233513	-13524.625432	-8895.391918
593	4636.963068	-13531.663161	-8894.700093
594	4636.323313	-13531.340238	-8895.016925
595	4637.672410	-13533.262979	-8895.590568
596	4637.491362	-13533.242435	-8895.751073
597	4626.522276	-13522.316054	-8895.793778
598	4605.606156	-13501.602898	-8895.996742
599	4593.798286	-13491.007693	-8897.209408
600	4556.840781	-13501.747120	-8944.906340
601	4568.673161	-13512.408752	-8943.735591
602	4561.539955	-13504.811917	-8943.271962
603	4542.280403	-13485.534949	-8943.254546
604	4532.731772	-13476.541027	-8943.809255
605	4549.296925	-13493.425144	-8944.128219
606	4579.466501	-13522.643975	-8943.177474
607	4608.443718	-13551.879159	-8943.435442
608	4631.899999	-13575.442172	-8943.542173
609	4641.039830	-13584.299872	-8943.260042
610	4640.115572	-13583.956972	-8943.841401
611	4638.258241	-13582.360966	-8944.102725
612	4629.531391	-13573.137089	-8943.605699
613	4606.944095	-13550.261032	-8943.316937
614	4574.883641	-13517.951533	-8943.067892
615	4552.441523	-13496.131059	-8943.689536
616	4556.451087	-13500.444695	-8943.993608
617	4579.266300	-13522.928223	-8943.661923
618	4597.397462	-13540.599411	-8943.201949
619	4593.044899	-13535.983506	-8942.938607
620	4567.578923	-13510.600304	-8943.021381
621	4548.833685	-13492.982001	-8944.148315
622	4565.488091	-13510.606602	-8945.118510
623	4607.583945	-13552.027963	-8944.444018
624	4643.584981	-13587.432549	-8943.847567
625	4664.481283	-13609.196783	-8944.715500
626	4666.739826	-13611.566265	-8944.826439
627	4633.880478	-13577.987742	-8944.107264
628	4566.543725	-13510.091788	-8943.548063
629	4499.623544	-13443.645110	-8944.021566
630	4469.384398	-13413.366915	-8943.982516
631	4469.397012	-13411.816232	-8942.419220
632	4473.238354	-13414.607758	-8941.369404
633	4479.100402	-13420.917449	-8941.817047
634	4500.170775	-13442.836945	-8942.666170
635	4535.028152	-13477.835215	-8942.807063
636	4562.208879	-13504.241567	-8942.032688
